User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_981,GANs,5,5,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_949,Neural Networks,7,6,Misused dropout layers,LOW,Peer Discussion,No
user_599,Neural Networks,7,7,Confused convolutional filters,LOW,Hands-on Coding,No
user_279,CNNs,10,8,None,LOW,Video,No
user_037,Attention Mechanisms,3,3,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_420,Vector Search,7,7,None,MEDIUM,Hands-on Coding,No
user_976,Gradient Descent,8,7,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_855,Backpropagation,10,10,Confused reinforcement learning reward shaping,LOW,Video,No
user_002,Explainability in AI,1,1,Incorrect weight initialization,LOW,Video,No
user_118,Optimization Techniques,5,3,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_345,Autoencoders,8,8,Failed to normalize input data,HIGH,Reading & Notes,No
user_712,Vector Search,7,7,None,MEDIUM,Peer Discussion,No
user_260,Gradient Descent,1,1,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_910,Optimization Techniques,7,7,Misused activation function,MEDIUM,Peer Discussion,No
user_506,Self-supervised Learning,8,6,None,LOW,Reading & Notes,No
user_306,Diffusion Models,4,3,Misused dropout layers,MEDIUM,Video,No
user_942,Autoencoders,9,9,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,No
user_310,Reinforcement Learning,7,6,Incorrect embedding interpretation,MEDIUM,Video,No
user_267,Diffusion Models,5,4,None,HIGH,Hands-on Coding,Yes
user_428,Few-shot Learning,4,3,Incorrect embedding interpretation,MEDIUM,Video,No
user_185,Ethical AI,5,5,Misused dropout layers,LOW,Reading & Notes,No
user_895,Reinforcement Learning,9,8,Misused dropout layers,HIGH,Peer Discussion,No
user_363,Backpropagation,9,9,Failed to normalize input data,HIGH,Video,No
user_202,Attention Mechanisms,3,1,None,LOW,Peer Discussion,No
user_211,Overfitting and Regularization,7,6,Incorrect weight initialization,LOW,Hands-on Coding,No
user_773,Optimization Techniques,1,1,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_881,Transformers,7,7,None,HIGH,Peer Discussion,No
user_442,RNNs,9,8,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_260,Autoencoders,6,5,None,LOW,Hands-on Coding,No
user_802,Reinforcement Learning,10,9,None,HIGH,Video,Yes
user_045,Multi-modal Learning,1,1,None,HIGH,Hands-on Coding,Yes
user_427,CNNs,1,1,None,LOW,Video,No
user_860,RNNs,8,6,None,MEDIUM,Hands-on Coding,No
user_463,Few-shot Learning,6,5,None,HIGH,Peer Discussion,No
user_969,Zero-shot Learning,7,6,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_306,Zero-shot Learning,6,6,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_746,Multi-modal Learning,9,8,None,HIGH,Reading & Notes,No
user_388,GANs,3,2,Failed to normalize input data,MEDIUM,Hands-on Coding,No
user_417,GANs,3,3,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_286,Neural Networks,4,2,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,Yes
user_998,Zero-shot Learning,7,7,Confused convolutional filters,LOW,Hands-on Coding,No
user_498,GANs,7,6,None,HIGH,Peer Discussion,No
user_800,Explainability in AI,1,1,Misused dropout layers,MEDIUM,Reading & Notes,No
user_855,Explainability in AI,8,6,Misclassified overfitting vs underfitting,HIGH,Video,No
user_485,Zero-shot Learning,3,3,None,HIGH,Hands-on Coding,No
user_466,Diffusion Models,2,2,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,Yes
user_763,Few-shot Learning,8,8,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_361,Reinforcement Learning,8,8,Confused convolutional filters,LOW,Reading & Notes,No
user_670,GANs,5,4,None,MEDIUM,Hands-on Coding,No
user_078,RNNs,5,5,None,LOW,Peer Discussion,No
user_033,Reinforcement Learning,9,8,Misused dropout layers,HIGH,Video,Yes
user_664,Ethical AI,1,1,Misused dropout layers,LOW,Peer Discussion,No
user_168,Backpropagation,7,5,Misunderstood positional encoding in transformers,MEDIUM,Video,No
user_782,Zero-shot Learning,4,3,None,MEDIUM,Peer Discussion,No
user_980,CNNs,2,1,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_946,Optimization Techniques,4,2,None,MEDIUM,Video,No
user_959,Multi-modal Learning,1,1,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_622,RNNs,8,7,None,HIGH,Reading & Notes,Yes
user_299,Transformers,2,2,Misused activation function,LOW,Reading & Notes,No
user_150,Self-supervised Learning,4,3,Failed to normalize input data,HIGH,Video,No
user_438,Attention Mechanisms,9,7,Incorrect embedding interpretation,HIGH,Reading & Notes,No
user_039,Self-supervised Learning,4,4,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_871,RNNs,9,7,None,MEDIUM,Reading & Notes,No
user_429,Neural Networks,3,3,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_357,Multi-modal Learning,9,7,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_454,Explainability in AI,8,8,None,HIGH,Video,No
user_510,Word Embeddings,2,2,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_833,RNNs,2,1,None,HIGH,Hands-on Coding,No
user_061,Ethical AI,9,9,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,No
user_087,Few-shot Learning,6,5,Misused activation function,HIGH,Peer Discussion,No
user_243,Diffusion Models,2,2,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_848,Vector Search,10,8,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,Yes
user_279,Overfitting and Regularization,2,2,None,LOW,Peer Discussion,No
user_878,Word Embeddings,5,3,Incorrect weight initialization,HIGH,Video,Yes
user_815,Attention Mechanisms,7,7,None,LOW,Reading & Notes,No
user_788,Transformers,8,8,Incorrect embedding interpretation,HIGH,Video,Yes
user_392,Attention Mechanisms,4,2,Misused dropout layers,HIGH,Reading & Notes,No
user_297,Transformers,5,4,None,HIGH,Peer Discussion,No
user_236,Word Embeddings,1,1,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_590,Diffusion Models,6,6,None,HIGH,Hands-on Coding,No
user_642,Transformers,3,3,None,MEDIUM,Reading & Notes,No
user_509,Few-shot Learning,1,1,None,HIGH,Video,Yes
user_051,Vector Search,6,4,None,MEDIUM,Hands-on Coding,No
user_032,Attention Mechanisms,2,1,Misused activation function,HIGH,Hands-on Coding,No
user_294,Gradient Descent,3,3,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_590,CNNs,1,1,None,LOW,Video,No
user_626,Attention Mechanisms,3,1,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_549,Multi-modal Learning,3,2,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_362,Overfitting and Regularization,10,8,Confused convolutional filters,LOW,Video,No
user_348,Reinforcement Learning,3,2,Misused activation function,HIGH,Peer Discussion,Yes
user_010,Diffusion Models,8,6,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_485,Optimization Techniques,5,4,None,HIGH,Peer Discussion,Yes
user_348,Explainability in AI,6,6,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,No
user_482,Zero-shot Learning,2,1,None,LOW,Video,No
user_086,Multi-modal Learning,2,2,Incorrect embedding interpretation,HIGH,Video,Yes
user_325,Backpropagation,1,1,Incorrect weight initialization,LOW,Hands-on Coding,No
user_605,Diffusion Models,8,7,None,HIGH,Reading & Notes,No
user_082,GANs,6,6,None,MEDIUM,Peer Discussion,No
user_270,RNNs,2,1,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_755,Neural Networks,10,9,None,LOW,Peer Discussion,No
user_105,Overfitting and Regularization,6,5,Incorrect weight initialization,LOW,Hands-on Coding,No
user_293,Optimization Techniques,10,8,None,MEDIUM,Hands-on Coding,No
user_869,Neural Networks,3,2,None,MEDIUM,Hands-on Coding,No
user_409,Ethical AI,9,7,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_232,Ethical AI,9,7,None,HIGH,Reading & Notes,Yes
user_153,Vector Search,5,5,None,HIGH,Hands-on Coding,Yes
user_702,Gradient Descent,1,1,None,LOW,Hands-on Coding,No
user_835,Gradient Descent,9,8,Incorrect weight initialization,LOW,Reading & Notes,No
user_805,CNNs,5,5,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_910,Autoencoders,9,8,Misused activation function,HIGH,Video,Yes
user_702,RNNs,10,10,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,No
user_737,Gradient Descent,10,10,None,MEDIUM,Peer Discussion,No
user_946,Multi-modal Learning,5,4,None,LOW,Peer Discussion,No
user_046,RNNs,1,1,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_004,Reinforcement Learning,7,7,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_531,Vector Search,6,6,None,LOW,Video,No
user_576,Gradient Descent,6,4,Confused convolutional filters,LOW,Peer Discussion,No
user_522,CNNs,10,9,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_852,Gradient Descent,10,8,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_039,Explainability in AI,6,5,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_222,Attention Mechanisms,10,10,None,HIGH,Reading & Notes,No
user_833,Vector Search,3,2,None,HIGH,Video,No
user_073,RNNs,10,9,None,HIGH,Peer Discussion,No
user_322,Ethical AI,10,8,Confused reinforcement learning reward shaping,LOW,Video,No
user_505,Autoencoders,5,5,None,LOW,Reading & Notes,No
user_447,Multi-modal Learning,1,1,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_688,Self-supervised Learning,6,4,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_555,Neural Networks,9,9,None,LOW,Hands-on Coding,No
user_105,RNNs,6,5,None,MEDIUM,Hands-on Coding,No
user_278,Ethical AI,8,7,Confused convolutional filters,LOW,Peer Discussion,No
user_699,Reinforcement Learning,9,9,Incorrect embedding interpretation,HIGH,Hands-on Coding,Yes
user_536,Reinforcement Learning,8,8,None,HIGH,Reading & Notes,No
user_519,Diffusion Models,5,5,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_862,LLMs in Real-World Applications,5,4,Misused activation function,MEDIUM,Hands-on Coding,No
user_861,Diffusion Models,7,5,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_230,Self-supervised Learning,6,6,Confused convolutional filters,HIGH,Reading & Notes,No
user_051,Neural Networks,2,1,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_834,Multi-modal Learning,1,1,None,MEDIUM,Hands-on Coding,No
user_586,Autoencoders,6,5,None,MEDIUM,Reading & Notes,No
user_539,Optimization Techniques,4,4,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,No
user_907,Ethical AI,6,4,None,MEDIUM,Reading & Notes,No
user_426,Gradient Descent,5,3,None,MEDIUM,Reading & Notes,No
user_982,Vector Search,7,5,None,HIGH,Video,Yes
user_271,Self-supervised Learning,6,6,Confused reinforcement learning reward shaping,MEDIUM,Video,No
user_371,Backpropagation,9,9,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_780,Word Embeddings,6,5,Confused convolutional filters,LOW,Reading & Notes,No
user_030,CNNs,1,1,Failed to normalize input data,LOW,Hands-on Coding,No
user_901,Transformers,1,1,Confused reinforcement learning reward shaping,HIGH,Video,No
user_095,RNNs,9,9,Misused dropout layers,HIGH,Reading & Notes,No
user_538,Self-supervised Learning,8,6,None,LOW,Hands-on Coding,No
user_154,Neural Networks,5,5,None,LOW,Reading & Notes,No
user_007,RNNs,7,6,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,Yes
user_744,Backpropagation,1,1,None,MEDIUM,Peer Discussion,No
user_727,Reinforcement Learning,8,6,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_879,Word Embeddings,6,4,Misused dropout layers,MEDIUM,Peer Discussion,No
user_061,Few-shot Learning,6,6,None,MEDIUM,Video,No
user_876,Ethical AI,7,5,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_824,Ethical AI,1,1,Misused dropout layers,HIGH,Peer Discussion,Yes
user_088,LLMs in Real-World Applications,4,2,None,LOW,Reading & Notes,No
user_352,Zero-shot Learning,2,1,Misused dropout layers,HIGH,Video,No
user_990,Optimization Techniques,3,1,Misused activation function,HIGH,Reading & Notes,No
user_522,Self-supervised Learning,9,8,None,HIGH,Hands-on Coding,No
user_805,Optimization Techniques,3,3,Confused convolutional filters,HIGH,Video,Yes
user_937,Optimization Techniques,10,8,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_184,CNNs,10,8,None,HIGH,Video,Yes
user_222,Word Embeddings,7,6,None,MEDIUM,Reading & Notes,No
user_787,GANs,9,8,None,LOW,Peer Discussion,No
user_358,Autoencoders,6,6,Misused dropout layers,HIGH,Video,Yes
user_302,Few-shot Learning,6,5,None,MEDIUM,Peer Discussion,No
user_089,Reinforcement Learning,3,1,None,HIGH,Peer Discussion,Yes
user_815,RNNs,3,1,None,MEDIUM,Video,No
user_384,Diffusion Models,7,7,Misused dropout layers,LOW,Hands-on Coding,No
user_198,Optimization Techniques,5,4,Misused activation function,LOW,Reading & Notes,No
user_450,Transformers,9,7,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_358,CNNs,7,6,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_440,Self-supervised Learning,2,1,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_295,Reinforcement Learning,3,3,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_627,Neural Networks,7,6,None,LOW,Reading & Notes,No
user_140,Vector Search,10,9,None,MEDIUM,Video,No
user_881,Autoencoders,3,3,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_153,CNNs,10,9,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_400,Transformers,2,1,Misused dropout layers,HIGH,Video,Yes
user_734,Ethical AI,5,4,Misused activation function,MEDIUM,Hands-on Coding,No
user_486,Self-supervised Learning,7,5,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_529,Self-supervised Learning,3,3,None,HIGH,Reading & Notes,No
user_595,Transformers,4,2,Failed to normalize input data,LOW,Reading & Notes,No
user_726,Diffusion Models,8,8,None,LOW,Reading & Notes,No
user_461,Autoencoders,9,7,None,MEDIUM,Video,No
user_596,CNNs,10,9,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_249,Zero-shot Learning,4,3,None,HIGH,Peer Discussion,Yes
user_168,Vector Search,3,3,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_444,Attention Mechanisms,4,3,Failed to normalize input data,LOW,Video,No
user_368,Transformers,10,8,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_093,Multi-modal Learning,9,8,Incorrect embedding interpretation,HIGH,Video,No
user_869,Diffusion Models,1,1,None,LOW,Reading & Notes,No
user_102,Explainability in AI,3,1,None,HIGH,Reading & Notes,Yes
user_519,Reinforcement Learning,4,2,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_498,Ethical AI,4,3,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_444,Neural Networks,10,8,Incorrect weight initialization,LOW,Peer Discussion,No
user_899,Zero-shot Learning,10,10,None,HIGH,Hands-on Coding,No
user_081,LLMs in Real-World Applications,9,8,Misused dropout layers,LOW,Hands-on Coding,No
user_739,GANs,5,4,None,LOW,Video,No
user_430,Vector Search,7,6,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,No
user_755,Backpropagation,2,2,None,MEDIUM,Reading & Notes,No
user_614,Transformers,4,3,Misused dropout layers,MEDIUM,Peer Discussion,No
user_211,Self-supervised Learning,7,6,Incorrect embedding interpretation,HIGH,Video,No
user_600,Zero-shot Learning,1,1,None,LOW,Hands-on Coding,No
user_415,Neural Networks,1,1,None,MEDIUM,Peer Discussion,No
user_757,RNNs,3,2,None,MEDIUM,Peer Discussion,No
user_827,GANs,5,5,Incorrect weight initialization,LOW,Peer Discussion,No
user_907,RNNs,4,4,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_184,RNNs,8,8,Incorrect weight initialization,LOW,Video,No
user_1000,Autoencoders,4,4,None,MEDIUM,Reading & Notes,No
user_459,Backpropagation,1,1,None,MEDIUM,Peer Discussion,No
user_133,LLMs in Real-World Applications,3,2,Failed to normalize input data,MEDIUM,Hands-on Coding,No
user_244,Diffusion Models,6,5,None,MEDIUM,Reading & Notes,No
user_602,Transformers,1,1,Misused dropout layers,MEDIUM,Video,No
user_367,Backpropagation,3,1,Incorrect weight initialization,HIGH,Peer Discussion,No
user_848,Zero-shot Learning,5,5,Incorrect weight initialization,HIGH,Video,No
user_333,Explainability in AI,7,6,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_506,Transformers,6,5,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_900,GANs,5,4,Misused activation function,LOW,Hands-on Coding,No
user_376,Neural Networks,6,5,None,MEDIUM,Video,No
user_368,Autoencoders,4,3,Misused activation function,MEDIUM,Reading & Notes,No
user_741,Vector Search,5,5,Confused convolutional filters,LOW,Video,No
user_313,Attention Mechanisms,3,3,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,No
user_559,Word Embeddings,6,6,Misused dropout layers,LOW,Hands-on Coding,No
user_526,Reinforcement Learning,9,8,None,MEDIUM,Reading & Notes,No
user_584,Self-supervised Learning,6,4,Misused dropout layers,LOW,Peer Discussion,No
user_460,Diffusion Models,2,1,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_056,Optimization Techniques,3,2,None,LOW,Reading & Notes,No
user_847,GANs,7,6,Misclassified overfitting vs underfitting,HIGH,Video,No
user_100,Word Embeddings,6,5,Incorrect embedding interpretation,LOW,Video,No
user_189,Backpropagation,2,1,None,LOW,Reading & Notes,No
user_335,Transformers,6,4,None,LOW,Hands-on Coding,No
user_612,Reinforcement Learning,3,1,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,Yes
user_481,Ethical AI,5,5,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,Yes
user_189,Ethical AI,1,1,None,LOW,Peer Discussion,No
user_668,Transformers,6,6,Incorrect weight initialization,LOW,Peer Discussion,No
user_921,Transformers,3,3,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_256,Backpropagation,10,8,Misused dropout layers,LOW,Hands-on Coding,No
user_984,CNNs,3,2,Misused dropout layers,LOW,Reading & Notes,No
user_649,Self-supervised Learning,3,1,Misused dropout layers,LOW,Video,No
user_701,GANs,6,6,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,No
user_677,Explainability in AI,3,1,None,HIGH,Peer Discussion,Yes
user_804,Attention Mechanisms,3,1,Incorrect embedding interpretation,MEDIUM,Video,No
user_272,Attention Mechanisms,7,6,None,LOW,Hands-on Coding,No
user_573,GANs,6,4,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_397,Autoencoders,9,7,None,LOW,Video,No
user_655,Multi-modal Learning,2,2,Confused batch vs. stochastic gradient descent,HIGH,Video,Yes
user_381,Gradient Descent,3,3,None,LOW,Peer Discussion,No
user_917,Neural Networks,8,7,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_212,Gradient Descent,8,8,None,LOW,Hands-on Coding,No
user_305,Backpropagation,7,7,None,LOW,Peer Discussion,No
user_889,Transformers,8,8,None,MEDIUM,Video,No
user_141,Neural Networks,10,8,None,MEDIUM,Reading & Notes,No
user_621,Zero-shot Learning,3,3,Failed to normalize input data,HIGH,Peer Discussion,Yes
user_946,Word Embeddings,7,7,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_550,Zero-shot Learning,10,9,None,LOW,Video,No
user_354,GANs,5,3,None,HIGH,Peer Discussion,Yes
user_061,LLMs in Real-World Applications,3,2,None,LOW,Peer Discussion,No
user_806,Ethical AI,1,1,Incorrect weight initialization,HIGH,Reading & Notes,No
user_460,Multi-modal Learning,7,6,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_200,Explainability in AI,10,8,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_645,Word Embeddings,1,1,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_380,Multi-modal Learning,5,5,None,MEDIUM,Reading & Notes,No
user_983,Few-shot Learning,10,10,None,HIGH,Video,No
user_577,Transformers,1,1,None,HIGH,Video,Yes
user_712,Optimization Techniques,4,2,None,MEDIUM,Reading & Notes,No
user_283,Transformers,10,9,None,LOW,Video,No
user_043,Overfitting and Regularization,3,1,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_572,Reinforcement Learning,6,5,Confused convolutional filters,LOW,Video,No
user_699,Gradient Descent,2,1,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_421,Reinforcement Learning,10,10,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_989,LLMs in Real-World Applications,8,7,Misused dropout layers,HIGH,Peer Discussion,Yes
user_349,Reinforcement Learning,9,7,None,MEDIUM,Reading & Notes,No
user_117,Diffusion Models,8,7,Misunderstood positional encoding in transformers,LOW,Video,No
user_437,CNNs,8,7,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_552,Ethical AI,2,1,None,HIGH,Hands-on Coding,Yes
user_713,CNNs,5,4,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_151,Backpropagation,1,1,None,MEDIUM,Reading & Notes,No
user_817,Self-supervised Learning,4,3,None,LOW,Hands-on Coding,No
user_416,Few-shot Learning,4,2,Misused dropout layers,LOW,Peer Discussion,No
user_376,Backpropagation,8,6,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_408,GANs,1,1,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_564,Backpropagation,9,7,Failed to normalize input data,HIGH,Video,Yes
user_152,Reinforcement Learning,8,6,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_181,Self-supervised Learning,3,2,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_778,Gradient Descent,1,1,Incorrect weight initialization,LOW,Peer Discussion,No
user_497,Diffusion Models,8,7,None,LOW,Hands-on Coding,No
user_436,Overfitting and Regularization,2,1,None,LOW,Hands-on Coding,No
user_078,Optimization Techniques,4,3,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_244,Explainability in AI,9,9,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_463,Autoencoders,4,4,None,MEDIUM,Peer Discussion,No
user_075,Attention Mechanisms,2,1,Incorrect embedding interpretation,LOW,Video,No
user_842,Transformers,9,8,None,HIGH,Video,No
user_533,Word Embeddings,10,9,Confused convolutional filters,HIGH,Hands-on Coding,No
user_142,Transformers,6,4,None,LOW,Peer Discussion,No
user_533,Self-supervised Learning,10,9,None,MEDIUM,Peer Discussion,No
user_630,Attention Mechanisms,7,7,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_353,Gradient Descent,10,8,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_916,Autoencoders,9,8,Failed to normalize input data,LOW,Reading & Notes,No
user_411,Gradient Descent,7,5,Misused dropout layers,MEDIUM,Video,No
user_933,GANs,2,1,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_274,Optimization Techniques,4,2,None,MEDIUM,Reading & Notes,No
user_139,Gradient Descent,4,3,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_374,Reinforcement Learning,3,2,None,MEDIUM,Video,No
user_114,Diffusion Models,1,1,None,MEDIUM,Video,No
user_019,Gradient Descent,3,2,Failed to normalize input data,LOW,Video,No
user_463,Optimization Techniques,5,5,Confused convolutional filters,LOW,Video,No
user_838,Ethical AI,3,3,None,LOW,Reading & Notes,No
user_105,Backpropagation,6,5,None,LOW,Reading & Notes,No
user_971,CNNs,10,8,None,MEDIUM,Peer Discussion,No
user_814,Reinforcement Learning,6,6,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,Yes
user_961,GANs,7,7,Misused activation function,LOW,Reading & Notes,No
user_883,Optimization Techniques,5,3,None,LOW,Hands-on Coding,No
user_516,CNNs,2,1,None,LOW,Peer Discussion,No
user_633,Self-supervised Learning,2,2,None,MEDIUM,Peer Discussion,No
user_871,Gradient Descent,10,10,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_335,Few-shot Learning,2,1,None,MEDIUM,Video,No
user_006,Explainability in AI,4,2,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_351,Word Embeddings,5,4,None,LOW,Peer Discussion,No
user_204,Vector Search,4,3,Misused activation function,HIGH,Reading & Notes,Yes
user_355,Few-shot Learning,5,3,Failed to normalize input data,MEDIUM,Video,No
user_457,Diffusion Models,4,4,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_501,Ethical AI,3,3,None,HIGH,Peer Discussion,Yes
user_313,LLMs in Real-World Applications,8,6,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_404,Optimization Techniques,4,4,None,HIGH,Hands-on Coding,No
user_987,Few-shot Learning,7,6,Misused dropout layers,LOW,Reading & Notes,No
user_428,RNNs,4,3,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_657,Autoencoders,6,5,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_064,Reinforcement Learning,5,4,Misused dropout layers,MEDIUM,Peer Discussion,No
user_276,LLMs in Real-World Applications,5,4,Failed to normalize input data,HIGH,Peer Discussion,No
user_907,Diffusion Models,8,6,None,MEDIUM,Peer Discussion,No
user_471,Multi-modal Learning,5,4,Misused dropout layers,MEDIUM,Reading & Notes,No
user_163,Attention Mechanisms,10,9,None,HIGH,Peer Discussion,No
user_458,Few-shot Learning,5,4,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_228,Vector Search,5,3,Misused dropout layers,HIGH,Video,No
user_950,Reinforcement Learning,2,1,None,HIGH,Video,No
user_648,Neural Networks,3,2,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_312,LLMs in Real-World Applications,7,6,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_624,Self-supervised Learning,10,9,None,MEDIUM,Hands-on Coding,No
user_444,Self-supervised Learning,10,10,None,MEDIUM,Peer Discussion,No
user_306,Self-supervised Learning,9,7,None,HIGH,Hands-on Coding,No
user_848,RNNs,7,6,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_986,Self-supervised Learning,2,1,Failed to normalize input data,LOW,Peer Discussion,No
user_177,Few-shot Learning,9,9,Confused reinforcement learning reward shaping,LOW,Video,No
user_410,Neural Networks,3,1,None,HIGH,Peer Discussion,Yes
user_591,Overfitting and Regularization,10,8,Misclassified overfitting vs underfitting,LOW,Video,No
user_844,Multi-modal Learning,6,5,Failed to normalize input data,MEDIUM,Reading & Notes,No
user_611,Attention Mechanisms,2,2,Misunderstood positional encoding in transformers,MEDIUM,Video,No
user_412,Explainability in AI,10,9,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_450,Neural Networks,9,8,None,LOW,Video,No
user_101,Overfitting and Regularization,2,1,None,LOW,Reading & Notes,No
user_449,Transformers,4,4,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_804,Transformers,7,5,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,Yes
user_674,Attention Mechanisms,6,4,None,MEDIUM,Hands-on Coding,No
