User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_802,Neural Networks,9,7,None,LOW,Video,No
user_671,Neural Networks,2,1,None,HIGH,Reading & Notes,Yes
user_682,Ethical AI,9,7,None,HIGH,Peer Discussion,Yes
user_371,Self-supervised Learning,9,7,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_575,Few-shot Learning,7,6,None,MEDIUM,Video,No
user_847,Zero-shot Learning,1,1,None,MEDIUM,Peer Discussion,No
user_538,Optimization Techniques,7,5,Misused activation function,LOW,Peer Discussion,No
user_973,Ethical AI,3,1,None,MEDIUM,Hands-on Coding,No
user_883,Diffusion Models,1,1,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_618,LLMs in Real-World Applications,9,9,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,Yes
user_009,Vector Search,7,6,None,LOW,Video,No
user_093,Overfitting and Regularization,10,9,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_949,Few-shot Learning,10,8,None,LOW,Video,No
user_900,Reinforcement Learning,2,2,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_165,Zero-shot Learning,9,8,None,HIGH,Video,No
user_738,Backpropagation,5,5,None,MEDIUM,Video,No
user_198,RNNs,6,4,Confused reinforcement learning reward shaping,HIGH,Video,No
user_118,LLMs in Real-World Applications,10,9,None,HIGH,Hands-on Coding,No
user_635,Neural Networks,10,8,None,HIGH,Peer Discussion,Yes
user_363,Ethical AI,10,10,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_243,Explainability in AI,5,4,None,LOW,Peer Discussion,No
user_895,Reinforcement Learning,5,5,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_474,Zero-shot Learning,5,4,Failed to normalize input data,LOW,Peer Discussion,No
user_788,RNNs,9,9,None,LOW,Reading & Notes,No
user_010,Few-shot Learning,9,9,Failed to normalize input data,LOW,Peer Discussion,No
user_592,Multi-modal Learning,6,6,Misused activation function,MEDIUM,Reading & Notes,No
user_940,Backpropagation,5,5,Confused reinforcement learning reward shaping,LOW,Video,No
user_802,GANs,7,6,None,MEDIUM,Video,No
user_041,Backpropagation,9,7,Failed to normalize input data,MEDIUM,Video,No
user_355,Gradient Descent,3,1,None,HIGH,Video,Yes
user_025,Attention Mechanisms,4,3,Confused convolutional filters,HIGH,Peer Discussion,No
user_246,Neural Networks,7,7,None,HIGH,Peer Discussion,Yes
user_698,Attention Mechanisms,6,4,None,HIGH,Hands-on Coding,Yes
user_181,Word Embeddings,5,4,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_228,Reinforcement Learning,2,1,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_341,Gradient Descent,2,1,None,MEDIUM,Peer Discussion,No
user_786,RNNs,5,5,None,HIGH,Reading & Notes,Yes
user_353,Zero-shot Learning,3,3,Incorrect embedding interpretation,LOW,Video,No
user_325,Multi-modal Learning,1,1,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_221,Attention Mechanisms,8,7,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_798,Autoencoders,7,6,Misused dropout layers,HIGH,Peer Discussion,Yes
user_881,Gradient Descent,2,2,Confused convolutional filters,LOW,Hands-on Coding,No
user_373,Attention Mechanisms,9,7,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_095,Gradient Descent,10,8,None,HIGH,Peer Discussion,Yes
user_604,Zero-shot Learning,2,2,None,HIGH,Hands-on Coding,Yes
user_355,Optimization Techniques,10,10,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_410,Neural Networks,6,4,Misused dropout layers,MEDIUM,Peer Discussion,No
user_434,Reinforcement Learning,2,1,None,MEDIUM,Hands-on Coding,No
user_104,Neural Networks,10,10,None,MEDIUM,Video,No
user_358,Optimization Techniques,5,3,Failed to normalize input data,LOW,Reading & Notes,No
user_969,Multi-modal Learning,2,1,Misused activation function,MEDIUM,Video,No
user_565,Reinforcement Learning,7,7,None,MEDIUM,Reading & Notes,No
user_087,Few-shot Learning,8,8,Misused dropout layers,LOW,Reading & Notes,No
user_013,Neural Networks,7,5,Misused dropout layers,MEDIUM,Reading & Notes,No
user_077,Optimization Techniques,1,1,None,LOW,Peer Discussion,No
user_389,Attention Mechanisms,1,1,Misclassified overfitting vs underfitting,MEDIUM,Reading & Notes,No
user_270,Multi-modal Learning,4,3,None,LOW,Reading & Notes,No
user_333,Attention Mechanisms,6,5,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_947,Gradient Descent,2,1,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_926,Zero-shot Learning,5,3,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,No
user_748,Gradient Descent,3,3,Failed to normalize input data,HIGH,Hands-on Coding,Yes
user_989,Autoencoders,2,1,None,HIGH,Reading & Notes,No
user_399,Backpropagation,5,5,Misused activation function,MEDIUM,Video,No
user_693,Optimization Techniques,4,3,Confused reinforcement learning reward shaping,HIGH,Video,No
user_611,Word Embeddings,9,7,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_747,Neural Networks,9,9,Misused activation function,MEDIUM,Peer Discussion,No
user_348,Few-shot Learning,10,8,Incorrect embedding interpretation,HIGH,Reading & Notes,Yes
user_602,Neural Networks,9,8,Misclassified overfitting vs underfitting,HIGH,Video,Yes
user_409,RNNs,10,10,Incorrect weight initialization,HIGH,Video,No
user_530,Neural Networks,7,7,None,MEDIUM,Hands-on Coding,No
user_723,Explainability in AI,5,3,Incorrect weight initialization,LOW,Peer Discussion,No
user_565,Vector Search,6,6,None,HIGH,Video,Yes
user_854,Autoencoders,6,6,None,MEDIUM,Reading & Notes,No
user_340,LLMs in Real-World Applications,10,10,None,LOW,Video,No
user_187,Attention Mechanisms,9,9,Misused activation function,MEDIUM,Video,No
user_098,GANs,3,3,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_408,Neural Networks,3,2,None,HIGH,Hands-on Coding,No
user_102,Zero-shot Learning,3,3,Misused dropout layers,MEDIUM,Video,No
user_740,RNNs,3,1,Incorrect weight initialization,LOW,Video,No
user_205,Backpropagation,8,7,None,LOW,Reading & Notes,No
user_619,Few-shot Learning,6,4,Misused dropout layers,LOW,Peer Discussion,No
user_102,Multi-modal Learning,7,5,Misused dropout layers,MEDIUM,Peer Discussion,No
user_301,Overfitting and Regularization,7,5,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_897,Few-shot Learning,5,5,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_315,Vector Search,5,5,Misused activation function,MEDIUM,Hands-on Coding,No
user_737,Backpropagation,3,2,None,MEDIUM,Video,No
user_985,RNNs,1,1,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_500,Explainability in AI,3,1,None,MEDIUM,Video,No
user_066,Ethical AI,8,6,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_302,Ethical AI,8,7,None,LOW,Video,No
user_885,Overfitting and Regularization,8,7,Confused convolutional filters,HIGH,Video,No
user_210,Word Embeddings,3,3,None,HIGH,Video,No
user_536,Transformers,10,10,Failed to normalize input data,LOW,Video,No
user_678,CNNs,6,4,Misused dropout layers,MEDIUM,Reading & Notes,No
user_449,Transformers,10,9,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_257,Few-shot Learning,3,2,Incorrect weight initialization,LOW,Video,No
user_978,Optimization Techniques,1,1,None,MEDIUM,Reading & Notes,No
user_266,Backpropagation,10,9,Incorrect embedding interpretation,LOW,Video,No
user_014,CNNs,2,1,None,HIGH,Video,No
user_117,Neural Networks,6,6,None,HIGH,Hands-on Coding,Yes
user_755,Zero-shot Learning,9,9,None,HIGH,Video,Yes
user_667,Gradient Descent,4,2,Misused activation function,LOW,Peer Discussion,No
user_502,Gradient Descent,7,7,Incorrect embedding interpretation,LOW,Video,No
user_359,RNNs,3,1,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_876,Ethical AI,9,9,None,HIGH,Hands-on Coding,No
user_708,Self-supervised Learning,6,4,None,HIGH,Reading & Notes,Yes
user_317,Multi-modal Learning,10,10,Failed to normalize input data,MEDIUM,Video,No
user_648,Word Embeddings,2,1,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_566,Few-shot Learning,5,3,None,HIGH,Video,Yes
user_026,Autoencoders,7,6,None,LOW,Hands-on Coding,No
user_814,Transformers,5,3,None,MEDIUM,Peer Discussion,No
user_110,Word Embeddings,4,4,None,LOW,Hands-on Coding,No
user_980,Ethical AI,8,7,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_756,Reinforcement Learning,10,9,Failed to normalize input data,HIGH,Peer Discussion,No
user_707,Neural Networks,2,1,None,LOW,Reading & Notes,No
user_136,Vector Search,7,6,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_450,Reinforcement Learning,10,10,Misclassified overfitting vs underfitting,LOW,Video,No
user_318,Zero-shot Learning,9,9,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_501,Reinforcement Learning,10,9,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_831,RNNs,9,9,Misused activation function,MEDIUM,Video,No
user_742,Gradient Descent,9,9,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_092,Reinforcement Learning,4,3,Misused activation function,HIGH,Hands-on Coding,Yes
user_930,Optimization Techniques,10,8,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_903,Diffusion Models,6,4,Incorrect weight initialization,HIGH,Video,Yes
user_490,CNNs,6,5,Confused convolutional filters,HIGH,Hands-on Coding,Yes
user_384,Optimization Techniques,6,5,None,HIGH,Peer Discussion,No
user_712,RNNs,2,1,None,MEDIUM,Hands-on Coding,No
user_079,Self-supervised Learning,6,6,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_604,Optimization Techniques,6,5,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,No
user_309,Word Embeddings,5,3,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_247,GANs,2,2,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_917,Neural Networks,4,3,None,MEDIUM,Video,No
user_673,GANs,4,3,Failed to normalize input data,MEDIUM,Hands-on Coding,No
user_798,Ethical AI,5,5,None,LOW,Reading & Notes,No
user_371,Vector Search,6,6,Failed to normalize input data,MEDIUM,Reading & Notes,No
user_094,CNNs,3,1,None,MEDIUM,Hands-on Coding,No
user_388,Gradient Descent,9,7,Misused activation function,MEDIUM,Reading & Notes,No
user_121,Overfitting and Regularization,5,4,None,LOW,Reading & Notes,No
user_774,Gradient Descent,2,2,None,MEDIUM,Reading & Notes,No
user_466,CNNs,7,5,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,No
user_560,CNNs,9,7,None,HIGH,Video,Yes
user_858,Self-supervised Learning,7,7,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_630,Autoencoders,4,2,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,Yes
user_039,Reinforcement Learning,10,9,None,HIGH,Hands-on Coding,No
user_493,Vector Search,1,1,None,HIGH,Peer Discussion,Yes
user_013,Multi-modal Learning,4,4,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_949,GANs,6,6,None,HIGH,Hands-on Coding,Yes
user_457,Explainability in AI,1,1,None,HIGH,Video,Yes
user_624,Attention Mechanisms,5,4,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_175,CNNs,3,3,Misused activation function,LOW,Hands-on Coding,No
user_097,Self-supervised Learning,9,8,None,MEDIUM,Hands-on Coding,No
user_047,Word Embeddings,9,7,None,MEDIUM,Reading & Notes,No
user_996,Zero-shot Learning,1,1,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_055,Gradient Descent,10,8,None,LOW,Peer Discussion,No
user_752,Reinforcement Learning,5,4,Misused activation function,HIGH,Reading & Notes,No
user_356,Explainability in AI,8,6,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,No
user_580,Neural Networks,5,3,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_679,Word Embeddings,3,1,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_305,Self-supervised Learning,8,8,None,MEDIUM,Hands-on Coding,No
user_381,Multi-modal Learning,1,1,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_638,LLMs in Real-World Applications,8,7,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_128,Transformers,3,2,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_225,Word Embeddings,5,5,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_799,Overfitting and Regularization,6,5,Misused dropout layers,MEDIUM,Reading & Notes,No
user_967,Multi-modal Learning,7,5,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_551,Reinforcement Learning,6,6,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,No
user_660,Diffusion Models,5,4,Incorrect weight initialization,HIGH,Hands-on Coding,No
user_388,Ethical AI,2,1,Confused convolutional filters,HIGH,Hands-on Coding,No
user_474,Explainability in AI,2,1,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,No
user_306,Few-shot Learning,1,1,None,MEDIUM,Video,No
user_482,Multi-modal Learning,3,1,None,LOW,Video,No
user_369,CNNs,4,3,Confused reinforcement learning reward shaping,HIGH,Video,No
user_841,Gradient Descent,9,9,Confused convolutional filters,MEDIUM,Video,No
user_596,Ethical AI,10,10,None,LOW,Video,No
user_753,Gradient Descent,5,4,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_969,Self-supervised Learning,2,1,None,MEDIUM,Video,No
user_261,Multi-modal Learning,8,6,Incorrect embedding interpretation,MEDIUM,Video,No
user_322,Gradient Descent,5,5,None,LOW,Reading & Notes,No
user_646,Transformers,8,6,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_146,RNNs,8,8,Misused activation function,MEDIUM,Peer Discussion,No
user_064,Word Embeddings,9,8,None,MEDIUM,Video,No
user_964,Explainability in AI,6,5,None,MEDIUM,Reading & Notes,No
user_859,Diffusion Models,9,8,None,LOW,Reading & Notes,No
user_224,Explainability in AI,8,7,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_393,Neural Networks,5,4,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_076,Diffusion Models,3,2,Confused convolutional filters,LOW,Reading & Notes,No
user_751,Neural Networks,9,8,Misused activation function,MEDIUM,Video,No
user_484,Attention Mechanisms,10,8,Misclassified overfitting vs underfitting,HIGH,Video,Yes
user_154,RNNs,9,7,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_145,Transformers,2,2,None,HIGH,Peer Discussion,Yes
user_056,Overfitting and Regularization,3,1,Confused convolutional filters,HIGH,Hands-on Coding,No
user_538,Explainability in AI,7,7,None,MEDIUM,Peer Discussion,No
user_269,Transformers,4,2,Incorrect weight initialization,LOW,Peer Discussion,No
user_124,GANs,10,10,None,HIGH,Video,No
user_212,Vector Search,10,10,Confused convolutional filters,HIGH,Hands-on Coding,No
user_836,Gradient Descent,8,8,None,LOW,Video,No
user_332,Word Embeddings,3,1,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_277,Reinforcement Learning,9,9,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,Yes
user_838,Reinforcement Learning,5,5,None,HIGH,Peer Discussion,Yes
user_824,LLMs in Real-World Applications,2,1,None,MEDIUM,Reading & Notes,No
user_240,LLMs in Real-World Applications,2,2,None,MEDIUM,Video,No
user_826,Explainability in AI,8,7,Incorrect weight initialization,LOW,Reading & Notes,No
user_764,Attention Mechanisms,9,9,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_124,Gradient Descent,2,1,None,LOW,Video,No
user_436,Optimization Techniques,5,3,Incorrect weight initialization,MEDIUM,Video,No
user_299,Self-supervised Learning,4,2,None,LOW,Hands-on Coding,No
user_368,Multi-modal Learning,3,2,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_569,Reinforcement Learning,4,2,None,LOW,Reading & Notes,No
user_008,CNNs,3,1,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_821,Gradient Descent,7,6,Incorrect embedding interpretation,HIGH,Reading & Notes,No
user_683,Explainability in AI,10,10,None,MEDIUM,Video,No
user_704,Transformers,5,3,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_523,Overfitting and Regularization,1,1,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,Yes
user_177,Overfitting and Regularization,6,5,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_638,Diffusion Models,4,3,Misused dropout layers,HIGH,Peer Discussion,No
user_597,GANs,2,1,None,HIGH,Reading & Notes,Yes
user_346,Transformers,1,1,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_286,Attention Mechanisms,6,5,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_732,Overfitting and Regularization,8,7,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_919,Neural Networks,9,9,None,MEDIUM,Hands-on Coding,No
user_542,Ethical AI,7,5,Misused dropout layers,LOW,Peer Discussion,No
user_907,Attention Mechanisms,7,6,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_594,Attention Mechanisms,2,1,Incorrect embedding interpretation,LOW,Video,No
user_105,Reinforcement Learning,8,8,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,No
user_631,Self-supervised Learning,3,3,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_475,Word Embeddings,2,1,None,MEDIUM,Video,No
user_283,Explainability in AI,4,4,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_550,Vector Search,8,7,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_664,Reinforcement Learning,9,8,None,HIGH,Hands-on Coding,Yes
user_267,GANs,8,6,None,HIGH,Video,No
user_934,LLMs in Real-World Applications,1,1,None,LOW,Peer Discussion,No
user_830,Optimization Techniques,10,10,None,HIGH,Reading & Notes,No
user_799,Transformers,9,7,Misused dropout layers,HIGH,Reading & Notes,No
user_045,Backpropagation,1,1,None,LOW,Video,No
user_1000,Explainability in AI,3,1,Misused activation function,HIGH,Reading & Notes,No
user_532,Neural Networks,10,10,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_976,Self-supervised Learning,2,1,None,MEDIUM,Hands-on Coding,No
user_098,Optimization Techniques,2,1,None,LOW,Video,No
user_621,CNNs,3,1,Misused activation function,MEDIUM,Video,No
user_649,Backpropagation,6,4,None,MEDIUM,Video,No
user_099,Attention Mechanisms,5,3,None,HIGH,Video,No
user_516,CNNs,9,8,Incorrect weight initialization,LOW,Hands-on Coding,No
user_021,Reinforcement Learning,3,3,Confused convolutional filters,LOW,Hands-on Coding,No
user_799,Zero-shot Learning,7,5,None,HIGH,Video,Yes
user_517,Multi-modal Learning,8,7,Misunderstood positional encoding in transformers,LOW,Video,No
user_495,Multi-modal Learning,5,3,None,HIGH,Hands-on Coding,Yes
user_494,Attention Mechanisms,9,8,None,HIGH,Reading & Notes,No
user_931,Attention Mechanisms,7,6,None,MEDIUM,Video,No
user_967,Multi-modal Learning,7,6,Confused convolutional filters,LOW,Video,No
user_350,Word Embeddings,4,4,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_330,Backpropagation,4,2,None,LOW,Peer Discussion,No
user_348,Ethical AI,3,3,None,MEDIUM,Reading & Notes,No
user_345,Transformers,9,9,None,MEDIUM,Peer Discussion,No
user_671,Backpropagation,4,4,Misused dropout layers,MEDIUM,Reading & Notes,No
user_193,Multi-modal Learning,7,5,None,HIGH,Peer Discussion,Yes
user_853,Overfitting and Regularization,7,5,None,MEDIUM,Peer Discussion,No
user_841,Zero-shot Learning,7,6,None,LOW,Hands-on Coding,No
user_880,LLMs in Real-World Applications,6,6,None,MEDIUM,Reading & Notes,No
user_389,Ethical AI,10,8,Misused dropout layers,LOW,Peer Discussion,No
user_464,Vector Search,10,8,None,LOW,Video,No
user_220,Overfitting and Regularization,4,4,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,Yes
user_520,Zero-shot Learning,1,1,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,Yes
user_226,Overfitting and Regularization,3,2,None,HIGH,Hands-on Coding,Yes
user_705,CNNs,9,8,Misclassified overfitting vs underfitting,LOW,Video,No
user_462,Word Embeddings,6,5,Misused activation function,LOW,Reading & Notes,No
user_178,Backpropagation,1,1,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_193,Overfitting and Regularization,6,5,Misused activation function,LOW,Reading & Notes,No
user_874,Ethical AI,1,1,Incorrect weight initialization,HIGH,Hands-on Coding,Yes
user_785,Multi-modal Learning,10,10,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_601,Few-shot Learning,10,9,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_112,Zero-shot Learning,7,7,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,Yes
user_112,Reinforcement Learning,3,2,None,LOW,Video,No
user_824,Backpropagation,5,4,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_004,Backpropagation,7,5,Incorrect weight initialization,HIGH,Video,No
user_414,CNNs,2,1,Misused dropout layers,MEDIUM,Video,No
user_520,Few-shot Learning,7,5,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,No
user_627,GANs,7,5,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_497,Autoencoders,9,8,Failed to normalize input data,HIGH,Video,Yes
user_467,Self-supervised Learning,5,5,None,LOW,Peer Discussion,No
user_984,Explainability in AI,8,8,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_269,Transformers,9,9,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_621,GANs,7,7,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_308,Explainability in AI,3,2,None,HIGH,Video,Yes
user_840,Ethical AI,1,1,Failed to normalize input data,LOW,Hands-on Coding,No
user_446,RNNs,5,3,None,HIGH,Reading & Notes,No
user_217,Diffusion Models,7,5,Misunderstood positional encoding in transformers,MEDIUM,Video,No
user_051,Explainability in AI,2,2,None,HIGH,Peer Discussion,No
user_600,Diffusion Models,8,6,None,HIGH,Video,Yes
user_043,Backpropagation,5,3,None,HIGH,Peer Discussion,No
user_648,Explainability in AI,1,1,None,MEDIUM,Video,No
user_838,Autoencoders,5,3,Confused convolutional filters,LOW,Video,No
user_227,Diffusion Models,3,2,None,LOW,Hands-on Coding,No
user_969,Ethical AI,9,8,Misused activation function,HIGH,Reading & Notes,Yes
user_632,Self-supervised Learning,7,6,Confused reinforcement learning reward shaping,LOW,Video,No
user_747,CNNs,2,1,None,MEDIUM,Hands-on Coding,No
user_521,Self-supervised Learning,9,8,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_483,Overfitting and Regularization,8,6,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_680,Overfitting and Regularization,7,7,None,MEDIUM,Hands-on Coding,No
user_608,Attention Mechanisms,6,4,None,LOW,Video,No
user_842,Self-supervised Learning,6,5,Failed to normalize input data,MEDIUM,Hands-on Coding,No
user_882,Ethical AI,8,8,Failed to normalize input data,LOW,Hands-on Coding,No
user_640,Overfitting and Regularization,9,8,Incorrect weight initialization,LOW,Hands-on Coding,No
user_370,Optimization Techniques,8,7,None,LOW,Video,No
user_682,Neural Networks,6,5,Confused reinforcement learning reward shaping,HIGH,Peer Discussion,Yes
user_163,Transformers,9,9,Misused dropout layers,LOW,Reading & Notes,No
user_815,Attention Mechanisms,5,5,Confused convolutional filters,HIGH,Reading & Notes,No
user_231,Attention Mechanisms,3,2,Misused dropout layers,MEDIUM,Video,No
user_160,Ethical AI,6,4,None,LOW,Reading & Notes,No
user_279,Optimization Techniques,6,4,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_168,Ethical AI,5,5,Confused convolutional filters,HIGH,Peer Discussion,Yes
user_052,Backpropagation,5,5,None,MEDIUM,Reading & Notes,No
user_739,Optimization Techniques,6,4,None,LOW,Reading & Notes,No
user_088,Multi-modal Learning,5,3,None,MEDIUM,Hands-on Coding,No
user_208,Reinforcement Learning,7,5,None,LOW,Peer Discussion,No
user_483,Vector Search,6,5,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_031,LLMs in Real-World Applications,5,3,Failed to normalize input data,LOW,Video,No
user_303,Reinforcement Learning,7,7,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_972,Vector Search,1,1,None,MEDIUM,Peer Discussion,No
user_162,Few-shot Learning,2,1,Incorrect weight initialization,HIGH,Peer Discussion,Yes
user_171,Gradient Descent,1,1,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,No
user_289,Autoencoders,1,1,None,MEDIUM,Reading & Notes,No
user_944,Self-supervised Learning,4,3,None,LOW,Hands-on Coding,No
user_825,Word Embeddings,4,2,None,MEDIUM,Hands-on Coding,No
user_257,LLMs in Real-World Applications,2,1,None,HIGH,Video,Yes
user_716,Explainability in AI,9,7,None,LOW,Peer Discussion,No
user_234,Neural Networks,9,8,Misused dropout layers,HIGH,Peer Discussion,Yes
user_732,Self-supervised Learning,9,7,None,MEDIUM,Hands-on Coding,No
user_801,Backpropagation,10,10,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_087,Diffusion Models,1,1,Incorrect weight initialization,LOW,Peer Discussion,No
user_792,Zero-shot Learning,7,5,Misused dropout layers,HIGH,Video,Yes
user_351,GANs,8,6,None,HIGH,Reading & Notes,Yes
user_101,Vector Search,4,4,None,HIGH,Video,Yes
user_136,RNNs,10,9,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_055,Attention Mechanisms,3,2,Confused convolutional filters,HIGH,Video,Yes
user_379,Reinforcement Learning,1,1,None,HIGH,Reading & Notes,Yes
user_699,Word Embeddings,4,3,None,MEDIUM,Peer Discussion,No
user_525,Zero-shot Learning,9,8,Misused activation function,LOW,Reading & Notes,No
user_340,CNNs,2,1,Incorrect weight initialization,LOW,Hands-on Coding,No
user_647,Transformers,6,4,Confused convolutional filters,LOW,Reading & Notes,No
user_678,Vector Search,8,8,None,MEDIUM,Peer Discussion,No
user_519,Gradient Descent,2,1,None,MEDIUM,Video,No
user_873,Few-shot Learning,8,7,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_631,GANs,8,7,None,MEDIUM,Video,No
user_244,LLMs in Real-World Applications,4,3,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_859,Vector Search,7,6,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_305,LLMs in Real-World Applications,3,1,Misused activation function,HIGH,Hands-on Coding,Yes
user_389,GANs,4,2,None,MEDIUM,Reading & Notes,No
user_228,LLMs in Real-World Applications,3,3,None,MEDIUM,Hands-on Coding,No
user_994,Attention Mechanisms,2,2,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,No
user_626,Neural Networks,6,5,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_011,Word Embeddings,10,9,None,LOW,Peer Discussion,No
user_641,Optimization Techniques,10,8,None,LOW,Peer Discussion,No
user_948,Diffusion Models,4,2,Misused dropout layers,HIGH,Reading & Notes,No
user_832,Reinforcement Learning,10,8,Misused dropout layers,LOW,Peer Discussion,No
user_899,Neural Networks,8,6,None,MEDIUM,Peer Discussion,No
user_686,Overfitting and Regularization,2,1,Misused dropout layers,HIGH,Hands-on Coding,No
user_971,Few-shot Learning,9,8,Misused activation function,HIGH,Hands-on Coding,Yes
user_143,Overfitting and Regularization,9,7,None,LOW,Hands-on Coding,No
