User_ID,Topic,Self-Confidence,AI-Adjusted Confidence,Errors,Transition Difficulty,Learning Modality,Frustration
user_643,Attention Mechanisms,1,1,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_910,Few-shot Learning,9,9,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_060,Word Embeddings,1,1,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_281,Multi-modal Learning,10,9,None,LOW,Reading & Notes,No
user_652,Vector Search,10,9,None,LOW,Reading & Notes,No
user_772,Reinforcement Learning,10,10,None,LOW,Hands-on Coding,No
user_588,Word Embeddings,8,7,Incorrect weight initialization,MEDIUM,Video,No
user_233,Gradient Descent,3,2,Misused dropout layers,HIGH,Peer Discussion,No
user_273,CNNs,8,6,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_528,Few-shot Learning,8,7,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_142,Backpropagation,4,2,Failed to normalize input data,HIGH,Reading & Notes,Yes
user_050,Neural Networks,9,9,Misused activation function,HIGH,Peer Discussion,No
user_216,Word Embeddings,3,1,None,HIGH,Reading & Notes,Yes
user_994,Vector Search,2,2,None,LOW,Reading & Notes,No
user_206,Optimization Techniques,10,8,Misused dropout layers,MEDIUM,Peer Discussion,No
user_825,Gradient Descent,8,7,Misused dropout layers,MEDIUM,Peer Discussion,No
user_676,Explainability in AI,5,5,Misunderstood positional encoding in transformers,MEDIUM,Hands-on Coding,No
user_227,Attention Mechanisms,10,9,Incorrect weight initialization,MEDIUM,Video,No
user_348,GANs,9,7,None,MEDIUM,Peer Discussion,No
user_717,Diffusion Models,7,5,None,MEDIUM,Reading & Notes,No
user_773,Word Embeddings,1,1,None,LOW,Reading & Notes,No
user_118,CNNs,2,1,Misunderstood positional encoding in transformers,MEDIUM,Reading & Notes,No
user_797,GANs,4,2,Confused reinforcement learning reward shaping,HIGH,Video,No
user_698,Few-shot Learning,6,4,None,LOW,Peer Discussion,No
user_883,Vector Search,1,1,Misused dropout layers,LOW,Hands-on Coding,No
user_948,Reinforcement Learning,6,4,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_964,Gradient Descent,2,1,Failed to normalize input data,LOW,Reading & Notes,No
user_937,LLMs in Real-World Applications,7,6,None,MEDIUM,Video,No
user_678,Gradient Descent,7,5,Misused activation function,HIGH,Hands-on Coding,No
user_195,Zero-shot Learning,2,2,Confused convolutional filters,MEDIUM,Video,No
user_972,Attention Mechanisms,9,7,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,Yes
user_664,Transformers,8,7,Misused dropout layers,HIGH,Video,No
user_576,Vector Search,7,7,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_083,Word Embeddings,9,7,None,LOW,Hands-on Coding,No
user_347,LLMs in Real-World Applications,1,1,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_882,Neural Networks,7,6,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_781,Word Embeddings,6,5,Misunderstood positional encoding in transformers,LOW,Video,No
user_395,Multi-modal Learning,4,2,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_208,Attention Mechanisms,1,1,Misused activation function,LOW,Reading & Notes,No
user_673,Optimization Techniques,2,2,Incorrect weight initialization,LOW,Reading & Notes,No
user_077,Word Embeddings,3,3,Confused convolutional filters,HIGH,Hands-on Coding,No
user_629,Self-supervised Learning,10,10,Confused reinforcement learning reward shaping,HIGH,Hands-on Coding,Yes
user_761,Few-shot Learning,10,9,None,HIGH,Video,Yes
user_743,Diffusion Models,2,1,Failed to normalize input data,LOW,Video,No
user_722,Reinforcement Learning,2,1,None,HIGH,Hands-on Coding,No
user_792,Diffusion Models,3,1,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_166,Word Embeddings,10,10,Misused activation function,MEDIUM,Hands-on Coding,No
user_377,Neural Networks,4,3,None,HIGH,Peer Discussion,No
user_193,Self-supervised Learning,3,3,None,HIGH,Video,No
user_644,Explainability in AI,10,10,Misused activation function,MEDIUM,Video,No
user_307,CNNs,9,9,None,MEDIUM,Hands-on Coding,No
user_267,Neural Networks,1,1,None,MEDIUM,Video,No
user_932,Self-supervised Learning,7,5,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_390,GANs,2,1,None,HIGH,Peer Discussion,No
user_279,Diffusion Models,5,3,Misused dropout layers,LOW,Peer Discussion,No
user_880,Ethical AI,4,4,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_395,Few-shot Learning,8,6,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_653,GANs,1,1,None,MEDIUM,Video,No
user_419,Backpropagation,5,5,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_749,Optimization Techniques,6,4,Incorrect weight initialization,LOW,Hands-on Coding,No
user_370,Autoencoders,10,8,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_432,Autoencoders,2,1,Misused dropout layers,LOW,Hands-on Coding,No
user_372,Autoencoders,10,8,Misused activation function,LOW,Reading & Notes,No
user_664,Overfitting and Regularization,7,6,Incorrect weight initialization,HIGH,Hands-on Coding,No
user_063,Reinforcement Learning,6,6,Misused activation function,MEDIUM,Hands-on Coding,No
user_395,Attention Mechanisms,8,7,None,MEDIUM,Reading & Notes,No
user_521,Self-supervised Learning,9,7,None,MEDIUM,Reading & Notes,No
user_040,Backpropagation,10,9,Misused dropout layers,HIGH,Video,No
user_330,Zero-shot Learning,5,5,Confused convolutional filters,MEDIUM,Peer Discussion,No
user_398,Self-supervised Learning,6,5,None,MEDIUM,Peer Discussion,No
user_854,Gradient Descent,8,6,Misclassified overfitting vs underfitting,LOW,Video,No
user_994,Few-shot Learning,5,3,Confused convolutional filters,HIGH,Video,Yes
user_301,Overfitting and Regularization,10,10,None,HIGH,Video,No
user_804,Gradient Descent,7,5,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_428,Multi-modal Learning,6,4,Misused activation function,HIGH,Video,No
user_459,RNNs,8,7,None,HIGH,Peer Discussion,Yes
user_143,Gradient Descent,7,6,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_467,RNNs,10,10,Misclassified overfitting vs underfitting,HIGH,Video,Yes
user_187,RNNs,4,3,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_254,Backpropagation,9,8,None,MEDIUM,Peer Discussion,No
user_066,Few-shot Learning,6,6,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_196,Gradient Descent,1,1,None,HIGH,Peer Discussion,Yes
user_500,Overfitting and Regularization,10,9,None,MEDIUM,Video,No
user_847,Diffusion Models,6,6,None,MEDIUM,Reading & Notes,No
user_644,Backpropagation,2,1,None,LOW,Reading & Notes,No
user_164,Vector Search,5,3,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_555,CNNs,5,3,None,HIGH,Video,Yes
user_293,Vector Search,2,1,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_039,Neural Networks,4,2,None,LOW,Peer Discussion,No
user_368,Autoencoders,7,5,Misunderstood positional encoding in transformers,LOW,Reading & Notes,No
user_858,GANs,4,2,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_163,Word Embeddings,4,2,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_151,Autoencoders,8,8,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_781,Diffusion Models,7,6,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_061,Zero-shot Learning,9,9,None,HIGH,Reading & Notes,No
user_945,Overfitting and Regularization,1,1,None,MEDIUM,Video,No
user_190,GANs,8,6,None,LOW,Peer Discussion,No
user_126,RNNs,9,9,None,HIGH,Hands-on Coding,Yes
user_217,Self-supervised Learning,5,3,Failed to normalize input data,MEDIUM,Reading & Notes,No
user_946,GANs,3,3,None,LOW,Peer Discussion,No
user_905,Transformers,7,7,None,HIGH,Peer Discussion,No
user_514,Transformers,1,1,Misused dropout layers,HIGH,Reading & Notes,Yes
user_744,Explainability in AI,4,2,Incorrect embedding interpretation,LOW,Video,No
user_710,Ethical AI,1,1,None,MEDIUM,Hands-on Coding,No
user_958,Optimization Techniques,8,6,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_532,Attention Mechanisms,8,7,None,LOW,Hands-on Coding,No
user_299,Gradient Descent,6,5,Incorrect embedding interpretation,LOW,Video,No
user_336,Reinforcement Learning,8,8,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,Yes
user_719,Autoencoders,5,3,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_372,RNNs,6,4,Misused dropout layers,LOW,Reading & Notes,No
user_821,Optimization Techniques,3,1,Incorrect embedding interpretation,MEDIUM,Video,No
user_504,Gradient Descent,7,7,None,MEDIUM,Peer Discussion,No
user_649,Backpropagation,6,4,None,HIGH,Reading & Notes,No
user_729,Self-supervised Learning,5,5,Misunderstood positional encoding in transformers,MEDIUM,Peer Discussion,No
user_979,Reinforcement Learning,6,4,None,MEDIUM,Video,No
user_801,Autoencoders,9,7,None,HIGH,Video,No
user_752,Diffusion Models,1,1,None,LOW,Reading & Notes,No
user_099,Neural Networks,3,3,Misused dropout layers,HIGH,Reading & Notes,No
user_604,Word Embeddings,3,1,None,MEDIUM,Video,No
user_371,Vector Search,2,1,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_572,GANs,1,1,None,MEDIUM,Video,No
user_204,Optimization Techniques,1,1,None,HIGH,Reading & Notes,No
user_540,Ethical AI,2,2,None,LOW,Peer Discussion,No
user_073,Transformers,8,7,Confused reinforcement learning reward shaping,HIGH,Reading & Notes,Yes
user_963,Neural Networks,9,9,Failed to normalize input data,LOW,Peer Discussion,No
user_794,Multi-modal Learning,2,1,Misused activation function,HIGH,Hands-on Coding,Yes
user_062,Optimization Techniques,9,7,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_934,Few-shot Learning,1,1,None,HIGH,Video,Yes
user_814,CNNs,7,5,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_057,RNNs,6,5,None,MEDIUM,Peer Discussion,No
user_645,Transformers,7,7,None,MEDIUM,Hands-on Coding,No
user_719,Vector Search,3,1,None,HIGH,Hands-on Coding,Yes
user_349,Multi-modal Learning,2,2,None,MEDIUM,Hands-on Coding,No
user_689,Overfitting and Regularization,8,6,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,No
user_134,Explainability in AI,10,8,None,LOW,Reading & Notes,No
user_392,RNNs,4,3,Misused activation function,HIGH,Hands-on Coding,Yes
user_682,Optimization Techniques,5,4,None,HIGH,Reading & Notes,Yes
user_642,LLMs in Real-World Applications,8,6,Failed to normalize input data,LOW,Hands-on Coding,No
user_114,Ethical AI,4,4,None,LOW,Peer Discussion,No
user_475,Zero-shot Learning,9,9,None,MEDIUM,Hands-on Coding,No
user_148,Reinforcement Learning,1,1,None,HIGH,Video,No
user_624,Neural Networks,7,6,None,LOW,Reading & Notes,No
user_794,Few-shot Learning,1,1,None,MEDIUM,Peer Discussion,No
user_124,Diffusion Models,4,3,None,MEDIUM,Video,No
user_246,Explainability in AI,2,1,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_620,Diffusion Models,6,6,None,LOW,Reading & Notes,No
user_393,Multi-modal Learning,6,6,None,HIGH,Reading & Notes,No
user_070,LLMs in Real-World Applications,2,1,None,HIGH,Peer Discussion,No
user_569,Autoencoders,8,6,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_162,Self-supervised Learning,4,3,Failed to normalize input data,HIGH,Reading & Notes,No
user_727,RNNs,5,4,Misclassified overfitting vs underfitting,LOW,Video,No
user_321,Multi-modal Learning,1,1,Incorrect weight initialization,HIGH,Reading & Notes,No
user_785,Backpropagation,6,4,None,LOW,Video,No
user_839,Attention Mechanisms,7,7,None,MEDIUM,Video,No
user_832,Transformers,5,3,Confused convolutional filters,MEDIUM,Video,No
user_718,Neural Networks,8,6,None,HIGH,Video,Yes
user_532,Word Embeddings,3,3,Confused batch vs. stochastic gradient descent,HIGH,Peer Discussion,Yes
user_038,Zero-shot Learning,9,9,Misused activation function,LOW,Reading & Notes,No
user_010,Few-shot Learning,2,2,Confused batch vs. stochastic gradient descent,LOW,Hands-on Coding,No
user_804,LLMs in Real-World Applications,6,4,Incorrect embedding interpretation,MEDIUM,Video,No
user_786,RNNs,2,2,Incorrect embedding interpretation,MEDIUM,Video,No
user_766,Neural Networks,7,7,None,HIGH,Reading & Notes,No
user_150,Neural Networks,8,7,Misused dropout layers,LOW,Video,No
user_795,Vector Search,9,8,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_992,Few-shot Learning,10,9,None,HIGH,Peer Discussion,Yes
user_381,Explainability in AI,8,7,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_693,Zero-shot Learning,1,1,Incorrect embedding interpretation,MEDIUM,Video,No
user_132,Vector Search,2,2,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_781,Self-supervised Learning,6,6,None,HIGH,Hands-on Coding,No
user_893,Reinforcement Learning,8,7,Confused convolutional filters,LOW,Reading & Notes,No
user_914,Reinforcement Learning,2,1,Confused reinforcement learning reward shaping,LOW,Hands-on Coding,No
user_350,Overfitting and Regularization,3,1,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_629,LLMs in Real-World Applications,5,4,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_800,Autoencoders,5,3,None,LOW,Video,No
user_514,Gradient Descent,7,7,None,MEDIUM,Video,No
user_582,Ethical AI,10,8,Misused activation function,HIGH,Video,Yes
user_404,Optimization Techniques,2,1,Incorrect weight initialization,HIGH,Peer Discussion,Yes
user_817,Neural Networks,10,9,None,HIGH,Peer Discussion,Yes
user_564,Reinforcement Learning,10,10,Misclassified overfitting vs underfitting,MEDIUM,Hands-on Coding,No
user_898,Gradient Descent,3,1,Confused convolutional filters,MEDIUM,Hands-on Coding,No
user_014,Diffusion Models,10,10,Misused dropout layers,MEDIUM,Peer Discussion,No
user_267,Reinforcement Learning,10,10,Misclassified overfitting vs underfitting,HIGH,Peer Discussion,Yes
user_983,Ethical AI,3,3,None,HIGH,Hands-on Coding,Yes
user_329,Explainability in AI,6,4,None,HIGH,Peer Discussion,No
user_989,Zero-shot Learning,6,6,None,MEDIUM,Video,No
user_046,Self-supervised Learning,6,4,Misused dropout layers,LOW,Peer Discussion,No
user_885,Vector Search,6,5,Misused activation function,MEDIUM,Video,No
user_133,Few-shot Learning,3,1,Confused convolutional filters,HIGH,Hands-on Coding,No
user_565,Few-shot Learning,9,9,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,No
user_682,Diffusion Models,10,9,Misunderstood positional encoding in transformers,LOW,Video,No
user_846,Explainability in AI,10,10,Misunderstood positional encoding in transformers,HIGH,Peer Discussion,Yes
user_843,Vector Search,1,1,Misused dropout layers,HIGH,Video,No
user_052,Explainability in AI,8,7,None,LOW,Hands-on Coding,No
user_721,Neural Networks,7,5,None,LOW,Reading & Notes,No
user_328,Zero-shot Learning,10,10,Misused activation function,HIGH,Video,Yes
user_155,Ethical AI,2,2,None,LOW,Video,No
user_138,Backpropagation,1,1,Misclassified overfitting vs underfitting,HIGH,Reading & Notes,No
user_773,Explainability in AI,8,6,Incorrect embedding interpretation,LOW,Hands-on Coding,No
user_277,Multi-modal Learning,9,7,Misused activation function,LOW,Peer Discussion,No
user_032,Diffusion Models,5,3,None,LOW,Reading & Notes,No
user_017,Zero-shot Learning,3,2,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_535,Multi-modal Learning,7,5,None,MEDIUM,Reading & Notes,No
user_313,Autoencoders,3,2,Incorrect weight initialization,LOW,Peer Discussion,No
user_251,Autoencoders,3,1,None,HIGH,Reading & Notes,No
user_1000,Diffusion Models,8,6,None,HIGH,Reading & Notes,Yes
user_452,Explainability in AI,10,10,None,HIGH,Peer Discussion,Yes
user_465,Self-supervised Learning,1,1,None,LOW,Peer Discussion,No
user_270,Self-supervised Learning,1,1,Misused activation function,LOW,Peer Discussion,No
user_493,Diffusion Models,9,7,Failed to normalize input data,LOW,Reading & Notes,No
user_010,Reinforcement Learning,8,8,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_642,Overfitting and Regularization,3,3,Misunderstood positional encoding in transformers,LOW,Hands-on Coding,No
user_545,Attention Mechanisms,7,5,Confused reinforcement learning reward shaping,LOW,Reading & Notes,No
user_405,Zero-shot Learning,9,8,Failed to normalize input data,HIGH,Peer Discussion,Yes
user_986,Zero-shot Learning,7,5,None,HIGH,Peer Discussion,Yes
user_962,Ethical AI,9,8,Incorrect weight initialization,HIGH,Reading & Notes,No
user_057,Transformers,1,1,None,LOW,Hands-on Coding,No
user_219,Ethical AI,8,7,None,LOW,Hands-on Coding,No
user_088,Autoencoders,7,5,None,MEDIUM,Peer Discussion,No
user_119,RNNs,8,7,None,MEDIUM,Video,No
user_135,Neural Networks,5,5,None,HIGH,Video,Yes
user_747,CNNs,2,2,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_837,Vector Search,3,3,None,MEDIUM,Hands-on Coding,No
user_965,Autoencoders,7,6,None,LOW,Reading & Notes,No
user_399,Vector Search,4,3,None,HIGH,Peer Discussion,No
user_162,Reinforcement Learning,4,4,Failed to normalize input data,LOW,Video,No
user_601,Diffusion Models,10,8,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_839,Gradient Descent,8,6,Misused activation function,HIGH,Peer Discussion,Yes
user_563,Neural Networks,9,7,Misused activation function,HIGH,Peer Discussion,Yes
user_713,Backpropagation,5,3,Incorrect embedding interpretation,LOW,Reading & Notes,No
user_698,Zero-shot Learning,9,8,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,No
user_423,Attention Mechanisms,3,2,Misused dropout layers,LOW,Peer Discussion,No
user_027,Reinforcement Learning,8,7,None,HIGH,Hands-on Coding,No
user_973,Neural Networks,1,1,None,MEDIUM,Video,No
user_427,Self-supervised Learning,7,6,Confused convolutional filters,HIGH,Hands-on Coding,Yes
user_466,Attention Mechanisms,2,1,Confused batch vs. stochastic gradient descent,LOW,Video,No
user_632,Overfitting and Regularization,3,1,Confused batch vs. stochastic gradient descent,MEDIUM,Video,No
user_176,Explainability in AI,7,6,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_356,Reinforcement Learning,7,6,Failed to normalize input data,MEDIUM,Peer Discussion,No
user_194,Ethical AI,8,8,None,MEDIUM,Reading & Notes,No
user_512,GANs,7,7,None,LOW,Peer Discussion,No
user_224,Gradient Descent,3,1,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_524,Backpropagation,6,5,None,HIGH,Peer Discussion,No
user_590,Zero-shot Learning,10,8,Misunderstood positional encoding in transformers,HIGH,Reading & Notes,No
user_265,Multi-modal Learning,6,5,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
user_045,Explainability in AI,6,6,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_310,Explainability in AI,7,5,Misclassified overfitting vs underfitting,LOW,Peer Discussion,No
user_792,CNNs,5,3,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_437,Transformers,8,7,Confused batch vs. stochastic gradient descent,LOW,Peer Discussion,No
user_207,LLMs in Real-World Applications,5,4,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_861,Gradient Descent,6,6,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_989,Explainability in AI,9,7,Misused dropout layers,HIGH,Peer Discussion,Yes
user_885,Ethical AI,3,1,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,No
user_113,GANs,8,7,Misused dropout layers,MEDIUM,Hands-on Coding,No
user_821,Few-shot Learning,10,10,None,HIGH,Video,Yes
user_115,Overfitting and Regularization,3,1,Confused reinforcement learning reward shaping,HIGH,Video,No
user_450,Autoencoders,7,6,Misused activation function,HIGH,Hands-on Coding,No
user_901,Backpropagation,10,10,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_276,LLMs in Real-World Applications,5,5,None,MEDIUM,Peer Discussion,No
user_678,Diffusion Models,3,1,None,MEDIUM,Reading & Notes,No
user_019,Autoencoders,10,9,Failed to normalize input data,LOW,Hands-on Coding,No
user_099,Vector Search,2,1,Misused activation function,HIGH,Video,Yes
user_292,Self-supervised Learning,10,9,Confused convolutional filters,HIGH,Hands-on Coding,Yes
user_218,Word Embeddings,1,1,Failed to normalize input data,MEDIUM,Video,No
user_630,GANs,4,4,None,MEDIUM,Hands-on Coding,No
user_985,Neural Networks,3,3,Misunderstood positional encoding in transformers,LOW,Video,No
user_222,Explainability in AI,1,1,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_302,Ethical AI,3,2,None,LOW,Peer Discussion,No
user_419,Diffusion Models,8,6,Misused activation function,HIGH,Hands-on Coding,Yes
user_044,Self-supervised Learning,6,6,Incorrect embedding interpretation,LOW,Peer Discussion,No
user_185,Gradient Descent,7,6,Misunderstood positional encoding in transformers,HIGH,Video,Yes
user_221,CNNs,7,5,None,MEDIUM,Peer Discussion,No
user_244,Autoencoders,6,5,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_345,GANs,5,3,Confused reinforcement learning reward shaping,HIGH,Video,No
user_606,RNNs,7,7,Confused convolutional filters,LOW,Peer Discussion,No
user_493,Ethical AI,6,6,Incorrect weight initialization,LOW,Hands-on Coding,No
user_358,RNNs,5,5,None,MEDIUM,Peer Discussion,No
user_890,Vector Search,7,7,Incorrect weight initialization,LOW,Reading & Notes,No
user_753,LLMs in Real-World Applications,2,1,Misclassified overfitting vs underfitting,LOW,Reading & Notes,No
user_145,Attention Mechanisms,6,4,Confused batch vs. stochastic gradient descent,HIGH,Hands-on Coding,Yes
user_434,Explainability in AI,9,8,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_033,Word Embeddings,9,9,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,Yes
user_670,Reinforcement Learning,5,4,Incorrect embedding interpretation,HIGH,Peer Discussion,No
user_917,Attention Mechanisms,4,3,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_730,Transformers,9,8,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_394,Explainability in AI,10,10,None,MEDIUM,Hands-on Coding,No
user_124,Explainability in AI,2,2,Misunderstood positional encoding in transformers,LOW,Video,No
user_232,RNNs,7,6,None,LOW,Hands-on Coding,No
user_134,Neural Networks,10,8,Failed to normalize input data,MEDIUM,Video,No
user_348,Diffusion Models,8,7,Confused batch vs. stochastic gradient descent,MEDIUM,Hands-on Coding,No
user_539,Ethical AI,1,1,Confused convolutional filters,MEDIUM,Reading & Notes,No
user_051,Few-shot Learning,1,1,Misused dropout layers,HIGH,Hands-on Coding,Yes
user_235,Zero-shot Learning,7,7,None,MEDIUM,Hands-on Coding,No
user_886,LLMs in Real-World Applications,5,5,None,HIGH,Reading & Notes,No
user_896,Neural Networks,4,4,Incorrect embedding interpretation,MEDIUM,Hands-on Coding,No
user_908,Overfitting and Regularization,8,8,None,HIGH,Video,Yes
user_666,Diffusion Models,6,4,Failed to normalize input data,HIGH,Hands-on Coding,Yes
user_558,Attention Mechanisms,5,5,Misused activation function,HIGH,Hands-on Coding,Yes
user_844,Transformers,10,8,Failed to normalize input data,LOW,Video,No
user_639,Multi-modal Learning,7,6,None,MEDIUM,Reading & Notes,No
user_892,Transformers,2,1,None,MEDIUM,Hands-on Coding,No
user_452,RNNs,7,6,None,MEDIUM,Video,No
user_731,Gradient Descent,3,3,Incorrect embedding interpretation,MEDIUM,Reading & Notes,No
user_178,Self-supervised Learning,8,7,None,LOW,Hands-on Coding,No
user_076,Autoencoders,5,3,None,LOW,Video,No
user_513,Multi-modal Learning,9,8,Misused dropout layers,HIGH,Video,No
user_328,LLMs in Real-World Applications,6,6,Confused reinforcement learning reward shaping,LOW,Video,No
user_826,GANs,6,4,Misunderstood positional encoding in transformers,HIGH,Hands-on Coding,Yes
user_460,Vector Search,8,8,Confused batch vs. stochastic gradient descent,HIGH,Video,No
user_191,Neural Networks,2,2,Incorrect weight initialization,MEDIUM,Peer Discussion,No
user_785,Zero-shot Learning,8,8,Misclassified overfitting vs underfitting,MEDIUM,Video,No
user_814,Neural Networks,1,1,Incorrect weight initialization,HIGH,Peer Discussion,No
user_818,Self-supervised Learning,3,3,None,LOW,Peer Discussion,No
user_882,Explainability in AI,8,8,None,LOW,Video,No
user_608,Ethical AI,4,2,Confused convolutional filters,HIGH,Reading & Notes,Yes
user_681,Multi-modal Learning,6,5,Confused reinforcement learning reward shaping,MEDIUM,Peer Discussion,No
user_358,Word Embeddings,4,4,Confused batch vs. stochastic gradient descent,MEDIUM,Peer Discussion,No
user_258,LLMs in Real-World Applications,8,7,None,HIGH,Reading & Notes,Yes
user_815,CNNs,3,1,Failed to normalize input data,HIGH,Video,Yes
user_416,Optimization Techniques,8,8,Misused activation function,LOW,Peer Discussion,No
user_517,Optimization Techniques,8,7,Confused batch vs. stochastic gradient descent,MEDIUM,Reading & Notes,No
user_629,Gradient Descent,4,4,Confused batch vs. stochastic gradient descent,HIGH,Reading & Notes,Yes
user_433,CNNs,7,7,Misused dropout layers,MEDIUM,Peer Discussion,No
user_150,GANs,6,5,Confused batch vs. stochastic gradient descent,LOW,Reading & Notes,No
user_090,Backpropagation,2,1,Misused activation function,MEDIUM,Reading & Notes,No
user_088,RNNs,10,8,None,LOW,Reading & Notes,No
user_558,Transformers,1,1,Incorrect weight initialization,MEDIUM,Reading & Notes,No
user_221,RNNs,8,8,Confused reinforcement learning reward shaping,MEDIUM,Reading & Notes,No
user_713,Ethical AI,3,2,None,LOW,Hands-on Coding,No
user_114,LLMs in Real-World Applications,9,9,Incorrect embedding interpretation,HIGH,Hands-on Coding,No
user_998,Optimization Techniques,7,7,None,HIGH,Peer Discussion,No
user_421,Multi-modal Learning,2,1,None,MEDIUM,Video,No
user_802,Vector Search,3,1,Failed to normalize input data,LOW,Video,No
user_063,Optimization Techniques,1,1,None,HIGH,Hands-on Coding,No
user_525,Explainability in AI,6,6,Confused convolutional filters,HIGH,Hands-on Coding,Yes
user_119,Gradient Descent,10,10,Incorrect weight initialization,LOW,Reading & Notes,No
user_343,Self-supervised Learning,2,1,Confused reinforcement learning reward shaping,LOW,Peer Discussion,No
user_905,Transformers,1,1,None,HIGH,Hands-on Coding,No
user_725,Zero-shot Learning,6,4,Failed to normalize input data,HIGH,Video,No
user_164,RNNs,6,4,Misclassified overfitting vs underfitting,HIGH,Hands-on Coding,Yes
user_594,Reinforcement Learning,8,6,Incorrect weight initialization,HIGH,Reading & Notes,No
user_413,Multi-modal Learning,2,2,Misclassified overfitting vs underfitting,LOW,Hands-on Coding,No
user_090,Backpropagation,9,8,None,HIGH,Video,Yes
user_120,Ethical AI,7,6,Misused activation function,LOW,Video,No
user_161,Self-supervised Learning,8,6,None,HIGH,Video,Yes
user_539,GANs,6,6,Misused dropout layers,LOW,Reading & Notes,No
user_058,Transformers,1,1,None,HIGH,Reading & Notes,Yes
user_037,Explainability in AI,10,9,Incorrect weight initialization,MEDIUM,Hands-on Coding,No
user_495,RNNs,8,6,Misclassified overfitting vs underfitting,MEDIUM,Peer Discussion,No
user_335,Diffusion Models,4,3,Confused reinforcement learning reward shaping,MEDIUM,Hands-on Coding,No
user_314,Ethical AI,2,1,Misused activation function,MEDIUM,Hands-on Coding,No
user_604,Optimization Techniques,2,1,Misused activation function,LOW,Peer Discussion,No
user_511,Self-supervised Learning,3,2,Misunderstood positional encoding in transformers,LOW,Peer Discussion,No
user_210,GANs,2,2,Incorrect embedding interpretation,MEDIUM,Peer Discussion,No
